Discount,,sh,Shortcut White Boots,,Tier 1,jack,jack_sh_101,jack_sh_101,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,sh,Black Gore Boots,,Tier 1,jack,jack_sh_109,jack_sh_109,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,sh,Combat Boots,,Tier 1,jack,jack_sh_102,jack_sh_102,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,gv,Gray Basic Gloves,,Tier 1,sun,sun_gv_001,sun_gv_001,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,1,7,Enhancement Capacity:,&
Discount,,sh,Gray Basic Boots,,Tier 1,sun,sun_sh_001,sun_sh_001,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,sh,Decadence Boots,,Tier 1,sun,sun_sh_102,sun_sh_102,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,gv,Cold Weather Gloves,,Tier 1,ed,ed_gv_002,ed_gv_002,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,1,7,Enhancement Capacity:,&
Discount,,gv,Crack Gloves,,Tier 1,ed,ed_gv_102,ed_gv_102,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,0,7,Enhancement Capacity:,&
Discount,,sh,Performance Shoes,,Tier 1,ed,ed_sh_001,ed_sh_001,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,sh,Basic Shoes,,Tier 1,ed,ed_sh_002,ed_sh_002,,,1,0,0,7,8000,0,30,15000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Hexagon,,Tier 1,jack,jack_dk_054,jack_dk_054,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Limited Fire,,Tier 1,jack,jack_dk_062,jack_dk_062,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Limited Acua,,Tier 1,jack,jack_dk_063,jack_dk_063,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Mixer 64,,Tier 1,jack,jack_dk_056,jack_dk_056,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Flower,,Tier 1,jack,jack_dk_053,jack_dk_053,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Hexagon,,Tier 1,sun,sun_dk_054,sun_dk_054,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Limited Fire,,Tier 1,sun,sun_dk_062,sun_dk_062,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Limited Acua,,Tier 1,sun,sun_dk_063,sun_dk_063,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Mixer 64,,Tier 1,sun,sun_dk_056,sun_dk_056,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Flower,,Tier 1,sun,sun_dk_053,sun_dk_053,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Hexagon,,Tier 1,ed,ed_dk_054,ed_dk_054,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Limited Fire,,Tier 1,ed,ed_dk_062,ed_dk_062,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Limited Acua,,Tier 1,ed,ed_dk_063,ed_dk_063,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Mixer 64,,Tier 1,ed,ed_dk_056,ed_dk_056,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Deck,,dk,Flower,,Tier 1,ed,ed_dk_053,ed_dk_053,,,1,0,0,7,15000,0,30,29000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,AK Basic Jacket,,Tier 1,jack,jack_ub_001,jack_ub_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,ALS System Jacket,,Tier 1,jack,jack_ub_004,jack_ub_004,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Black Dawn Parka,,Tier 1,jack,jack_ub_007,jack_ub_007,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Gore Tex Parka,,Tier 1,jack,jack_ub_006,jack_ub_006,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,AK Gray Jacket,,Tier 1,jack,jack_ub_002,jack_ub_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,AK Line Jacket,,Tier 1,jack,jack_ub_003,jack_ub_003,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Dawn Parka,,Tier 1,jack,jack_ub_005,jack_ub_005,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,AK Basic Pants,,Tier 1,jack,jack_lb_002,jack_lb_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Gore Tex Pants,,Tier 1,jack,jack_lb_006,jack_lb_006,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Black Basic Pants,,Tier 1,jack,jack_lb_001,jack_lb_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Training Blue Pants,,Tier 1,jack,jack_lb_003,jack_lb_003,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Training Red Pants,,Tier 1,jack,jack_lb_005,jack_lb_005,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Black Gore Tex Pants,,Tier 1,jack,jack_lb_007,jack_lb_007,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Gray Gore Tex Pants,,Tier 1,jack,jack_lb_004,jack_lb_004,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Johanna Parka,,Tier 1,sun,sun_ub_002,sun_ub_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Jusy Parka,,Tier 1,sun,sun_ub_001,sun_ub_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Jeany Parka,,Tier 1,sun,sun_ub_003,sun_ub_003,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Hood Basic Parka,,Tier 1,sun,sun_ub_005,sun_ub_005,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Casual Hood Jumper,,Tier 1,sun,sun_ub_054,sun_ub_054,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Airborne Hood Parka,,Tier 1,sun,sun_ub_052,sun_ub_052,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,White Simple Jumper,,Tier 1,sun,sun_ub_051,sun_ub_051,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Pink Basic Pants,,Tier 1,sun,sun_lb_002,sun_lb_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Violet Multirole Pants,,Tier 1,sun,sun_lb_001,sun_lb_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Red Toe Pants,,Tier 1,sun,sun_lb_055,sun_lb_055,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Gray Two Tone Pants,,Tier 1,sun,sun_lb_051,sun_lb_051,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,R Point White T-Shirt,,Tier 1,ed,ed_ub_002,ed_ub_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Handmade Printing T-Shirt,,Tier 1,ed,ed_ub_004,ed_ub_004,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Style Printing T-Shirt,,Tier 1,ed,ed_ub_003,ed_ub_003,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,R Point Black T-Shirt,,Tier 1,ed,ed_ub_001,ed_ub_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,ED Baseball T-Shirt,,Tier 1,ed,ed_ub_005,ed_ub_005,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Saturn Green Parka,,Tier 1,ed,ed_ub_056,ed_ub_056,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Biscuit Single Line Parka,,Tier 1,ed,ed_ub_053,ed_ub_053,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Blue Stream Pants,,Tier 1,ed,ed_lb_001,ed_lb_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Gray Stream Pants,,Tier 1,ed,ed_lb_002,ed_lb_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Strap White Pants,,Tier 1,ed,ed_lb_004,ed_lb_004,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,One Line Pants,,Tier 1,ed,ed_lb_005,ed_lb_005,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,lb,Border Blue Jeans,,Tier 1,ed,ed_lb_056,ed_lb_056,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
ETC,,ub,OBT Hoodie,,Tier 3,jack,jack_ub_996,jack_ub_996,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,1,7,0,7,0,7,0,7,Enhancement Capacity:,&
ETC,,ub,OBT Hoodie,,Tier 3,sun,sun_ub_996,sun_ub_996,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,1,7,0,7,0,7,0,7,Enhancement Capacity:,&
ETC,,ub,OBT Hoodie,,Tier 3,ed,ed_ub_996,ed_ub_996,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,1,7,0,7,0,7,0,7,Enhancement Capacity:,&
ETC,,hm,Astronaut Suit Helmet,,Tier 4,jack,jack_hm_130,jack_hm_130,,,1,0,0,7,1520,0,30,3440,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,bp,Astronaut Suit Backpack,,Tier 4,jack,jack_bp_130,jack_bp_130,,,1,0,0,7,1520,0,30,3440,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,1,7,Enhancement Capacity:,&
ETC,,ub,Astronaut Suit UB,,Tier 4,jack,jack_ub_130,jack_ub_130,,,1,0,0,7,2240,0,30,5040,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,lb,Astronaut Suit LB,,Tier 4,jack,jack_lb_130,jack_lb_130,,,1,0,0,7,2240,0,30,5040,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,gv,Astronaut Suit Gloves,,Tier 4,jack,jack_gv_130,jack_gv_130,,,1,0,0,7,1920,0,30,4320,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,1,7,Enhancement Capacity:,&
ETC,,sh,Astronaut Suit Shoes,,Tier 4,jack,jack_sh_130,jack_sh_130,,,1,0,0,7,1920,0,30,4320,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,hm,Astronaut Suit Helmet,,Tier 4,sun,sun_hm_130,sun_hm_130,,,1,0,0,7,1520,0,30,3440,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,bp,Astronaut Suit Backpack,,Tier 4,sun,sun_bp_130,sun_bp_130,,,1,0,0,7,1520,0,30,3440,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,1,7,Enhancement Capacity:,&
ETC,,ub,Astronaut Suit UB,,Tier 4,sun,sun_ub_130,sun_ub_130,,,1,0,0,7,2240,0,30,5040,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,lb,Astronaut Suit LB,,Tier 4,sun,sun_lb_130,sun_lb_130,,,1,0,0,7,2240,0,30,5040,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,gv,Astronaut Suit Gloves,,Tier 4,sun,sun_gv_130,sun_gv_130,,,1,0,0,7,1920,0,30,4320,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,1,7,Enhancement Capacity:,&
ETC,,sh,Astronaut Suit Shoes,,Tier 4,sun,sun_sh_130,sun_sh_130,,,1,0,0,7,1920,0,30,4320,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,hm,Astronaut Suit Helmet,,Tier 4,ed,ed_hm_130,ed_hm_130,,,1,0,0,7,1520,0,30,3440,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,bp,Astronaut Suit Backpack,,Tier 4,ed,ed_bp_130,ed_bp_130,,,1,0,0,7,1520,0,30,3440,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,1,7,Enhancement Capacity:,&
ETC,,ub,Astronaut Suit UB,,Tier 4,ed,ed_ub_130,ed_ub_130,,,1,0,0,7,2240,0,30,5040,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,lb,Astronaut Suit LB,,Tier 4,ed,ed_lb_130,ed_lb_130,,,1,0,0,7,2240,0,30,5040,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
ETC,,gv,Astronaut Suit Gloves,,Tier 4,ed,ed_gv_130,ed_gv_130,,,1,0,0,7,1920,0,30,4320,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,1,7,1,7,Enhancement Capacity:,&
ETC,,sh,Astronaut Suit Shoes,,Tier 4,ed,ed_sh_130,ed_sh_130,,,1,0,0,7,1920,0,30,4320,0,90,0,0,365,0,0,-1,0,0,1,7,1,7,1,7,1,7,0,7,0,7,Enhancement Capacity:,&
Default,,ub,DefaultPartJ1,,Tier 4,jack,jack_ub_default,jack_ub_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,lb,DefaultPartJ2,,Tier 4,jack,jack_lb_default,jack_lb_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,sh,DefaultPartJ3,,Tier 4,jack,jack_sh_default,jack_sh_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,gv,DefaultPartJ4,,Tier 4,jack,jack_gv_default,jack_gv_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,dk,DefaultPartJ5,,Tier 4,jack,jack_dk_default,jack_dk_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,ub,DefaultPartS1,,Tier 4,sun,sun_ub_default,sun_ub_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,lb,DefaultPartS2,,Tier 4,sun,sun_lb_default,sun_lb_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,sh,DefaultPartS3,,Tier 4,sun,sun_sh_default,sun_sh_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,gv,DefaultPartS4,,Tier 4,sun,sun_gv_default,sun_gv_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,dk,DefaultPartS5,,Tier 4,sun,sun_dk_default,sun_dk_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,ub,DefaultPartE1,,Tier 4,ed,ed_ub_default,ed_ub_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,lb,DefaultPartE2,,Tier 4,ed,ed_lb_default,ed_lb_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,sh,DefaultPartE3,,Tier 4,ed,ed_sh_default,ed_sh_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,gv,DefaultPartE4,,Tier 4,ed,ed_gv_default,ed_gv_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,dk,DefaultPartE5,,Tier 4,ed,ed_dk_default,ed_dk_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,ub,DefaultPartR1,,Tier 4,rose,rose_ub_default,rose_ub_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,lb,DefaultPartR2,,Tier 4,rose,rose_lb_default,rose_lb_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,sh,DefaultPartR3,,Tier 4,rose,rose_sh_default,rose_sh_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,gv,DefaultPartR4,,Tier 4,rose,rose_gv_default,rose_gv_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Default,,dk,DefaultPartR5,,Tier 4,rose,rose_dk_default,rose_dk_default,,,1,0,0,7,0,0,30,0,0,90,0,0,365,0,0,-1,0,0,0,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,&
Discount,,ub,Jusy Parka,,Tier 1,rose,rose_ub_001,rose_ub_001,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,1,7,0,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,NEW
Discount,,ub,Johanna Parka,,Tier 1,rose,rose_ub_002,rose_ub_002,,,1,0,0,7,10000,0,30,19000,0,90,0,0,365,0,0,-1,0,0,0,7,1,7,0,7,0,7,0,7,0,7,Enhancement Capacity:,NEW
